"3440","IGFBP4 Insulin-like growth factor-binding protein 4","M62403_s_at",508,168,290,198,149,-32,152,272,187,61,-27,166,1607,449,289,308,212,388,605,139,274,542,264,25,300,458,162,197,117,362,109,164,524,15,475,141,77,226
"3441","HOX11 Homeo box 11 (T-cell lymphoma 3-associated breakpoint)","S38742_s_at",17,182,-100,-14,110,-112,-52,-89,132,219,77,54,146,17,80,168,505,-11,142,244,3,-56,-55,-92,-27,-107,538,-43,57,263,-155,-113,271,74,252,-128,262,-254
"3442","GB DEF = Alpha-1 Ig germline C-region membrane-coding region; 3 end,M62628_s_at,163,A,125,A,377,A,326,A,183,A,135,A,453,A,-389,A,201,A,218,A,134,A,181,A,246,A,39,A,116,A,349,A,406,A,1676,P,24,A,-87,A,443,A,-85,A,229,A,359,A,-145,A,392,A,372,A,489,A,149,A,407,A,-809,A,117,A,401,A,94,A,163,A,397,A,39,A,-714,A
APOH Apolipoprotein H,X53595_s_at,66,P,55,P,65,A,10,A,36,A,14,A,-33,A,-77,A,25,A,37,A,0,A,4,A,22,A,22,A,72,A,28,A,-19,A,-7,A,-14,A,41,P,71,A,94,A,89,A,91,A,44,A,23,M,32,A,55,A,91,A,-25,A,29,A,189,P,89,M,130,A,31,P,75,A,25,A,108,A
LHCGR Luteinizing hormone/choriogonadotropin receptor,M73746_s_at,-77,A,-14,A,-52,A,-152,A,11,A,-81,A,-104,A,-142,A,-116,A,-28,A,-42,A,-45,A,-43,A,-30,A,26,A,-91,A,-16,A,-3,A,-60,A,-69,A,-44,A,-2,A,-66,A,-39,A,-35,A,-25,A,-93,A,-40,A,-45,A,-52,A,-62,A,35,A,-76,A,-58,A,-8,A,-61,A,-46,A,-84,A
GLUL Glutamate-ammonia ligase (glutamine synthase),M63438_s_at,5642,P,4858,P,-398,A,-121,A,687,P,-248,A,-223,A,1541,P,910,P,-72,A,-74,A,-71,A,2087,P,445,P,1843,P,1789,P,5593,P,14774,P,314,P,569,P,-228,A,-14,A,-336,A,-94,A,226,A,601,P,331,A,15627,P,1991,P,15292,P,15833,P,1053,P,2925,P,3969,P,3170,P,1743,P,1970,P,3928,P
ZFP36 Zinc finger protein homologous to Zfp-36 in mouse,M92843_s_at,1051,P,3298,P,816,P,1169,P,1531,P,915,P,1552,P,3135,P,2317,P,776,P,1149,P,1940,P,2213,P,989,P,1945,P,804,P,1881,P,442,P,579,P,1146,P,943,P,2456,P,410,A,1320,P,8510,P,976,P,1265,P,2116,P,199,M,13294,P,5393,P,868,P,14013,P,659,P,6532,P,1103,P,4703,P,5795,P
Interferon-gamma induced protein (IFI 16) gene,M63838_s_at,1691,P,329,A,842,P,799,P,888,P,490,P,641,P,878,P,700,P,386,P,330,P,96,P,1760,P,1156,P,1432,P,1032,P,1222,P,503,P,755,P,1881,P,317,P,57,A,528,P,853,P,977,P,736,P,301,P,144,A,120,P,251,A,573,P,59,A,383,P,101,A,68,A,-43,A,216,P,1122,P
GB DEF = Mast cell chymase gene,M64269_s_at,208,A,219,P,139,A,164,A,32,A,120,A,198,A,343,A,208,A,167,A,95,A,27,A,95,A,194,A,160,P,249,P,374,A,225,P,177,M,312,A,329,A,154,A,1,A,93,A,52,A,173,A,359,A,161,A,74,A,255,A,236,A,260,A,349,P,62,A,234,A,102,A,238,A,234,A
GB DEF = B-subunit of coagulation factor XIII (FXIIIB) (partial),X51823_at,-840,A,-574,A,-1156,A,-909,A,-377,A,-926,A,-1147,A,-1563,A,-1038,A,-776,A,-479,A,-645,A,-488,A,-717,A,-494,A,-627,A,-1003,A,-470,A,-585,A,-304,A,-748,A,-935,A,-873,A,-1155,A,-225,A,-493,A,-1132,A,-1102,A,-1175,A,-1044,A,-797,A,-414,A,-646,A,-301,A,-400,A,-990,A,-800,A,-833,A
GB DEF = B-subunit of coagulation factor XIII (FXIIIB) (partial),X51823_s_at,69,A,37,A,57,A,-49,A,-28,A,-5,A,26,A,58,A,55,A,-10,A,-20,A,-50,A,-17,A,22,M,-8,A,26,A,65,A,22,P,-19,A,-14,A,81,A,-43,A,64,P,47,A,-31,A,40,P,21,A,-26,A,-33,A,23,A,18,A,-32,A,24,A,-22,A,-3,A,-36,A,-3,A,14,A
GRIA1 Glutamate receptor; ionotropic; AMPA 1,M81886_s_at,-280,A,-201,A,-304,A,-257,A,-217,A,-266,A,-342,A,-305,A,-396,A,-120,A,-313,A,-194,A,-264,A,-320,A,-225,A,-202,A,-546,A,-238,A,-186,A,-326,A,-291,A,-262,A,-336,A,-284,A,-225,A,-334,A,-491,A,-384,A,-259,A,-406,A,-388,A,-403,A,-367,A,-158,A,-296,A,-260,A,-321,A,-381,A
COMT Catechol-O-methyltransferase,Z26491_s_at,982,P,1646,P,299,P,1008,P,865,P,184,A,1164,P,560,P,876,P,240,P,230,P,544,P,1829,P,867,P,2019,P,1889,P,4943,P,271,P,968,P,3960,P,2192,P,129,A,163,A,2560,P,1077,P,1308,P,658,P,2312,P,1067,P,1420,P,338,P,116,A,851,P,594,P,1225,P,1140,P,978,P,417,P
GB DEF = Tachykinin-A (gamma-PPT-A) gene; partial cds,M68907_s_at,8,A,109,A,147,A,8,A,46,A,88,A,68,A,107,A,104,A,-74,A,136,A,-20,A,79,A,-113,A,41,A,-92,A,1,A,41,A,45,A,101,A,-44,A,115,A,161,A,100,A,21,A,174,A,-28,A,-140,A,-175,A,153,A,141,A,160,A,135,A,82,A,39,A,-92,A,134,A,175,A
Smooth muscle myosin heavy chain isoform SMemb [human; umbilical cord; fetal aorta; mRNA Partial; 971 nt],S67247_s_at,93,A,-87,A,94,A,6,A,44,A,120,A,-10,A,76,A,97,A,64,A,84,A,14,A,84,A,-1,A,35,A,-1,A,103,A,106,A,84,A,-64,A,158,A,9,A,254,P,143,A,143,A,85,A,40,A,89,A,-9,A,29,A,-8,A,91,A,25,A,9,A,-57,A,18,A,-13,A,2,A
G0S2 gene extracted from Human GOS2 gene; 5 flank and cds","M72885_rna1_s_at",-93,1718,-334,-276,-122,-49,-208,-239,-302,21,-28,-25,-136,-144,-126,-96,-424,-55,-92,-148,77,-125,9,-279,-14,-211,-167,-197,-137,12731,2953,228,144,-95,1330,-28,5,1673
"3443","HGF Hepatocyte growth factor (hepapoietin A; scatter factor)","M73239_s_at",-3,20,46,-6,18,-92,25,38,19,-3,-20,-4,-1,5,37,16,180,0,-22,36,-32,-3,26,21,-9,29,15,-53,62,8,78,22,32,-11,38,9,25,16
"3444","APC Adenomatosis polyposis coli","M74088_s_at",67,17,-67,-7,45,-26,16,0,-6,45,44,-56,67,49,96,208,-76,35,81,228,36,40,-7,75,28,-3,-7,-75,-19,-29,-100,-18,-120,-5,127,-40,-62,-124
"3445","PML Probable transcription factor PML {alternative products}","X63131_s_at",-26,-151,-273,-37,47,-481,-467,80,-96,-118,-68,-270,120,-174,-8,172,-838,180,485,541,-276,-95,-74,-150,-13,-50,-690,-59,88,-67,667,1149,-175,784,-401,-264,-304,-103
"3446","IDUA Iduronidase; alpha-L-","M74715_s_at",885,701,729,964,447,739,1063,838,839,466,620,498,475,552,800,738,1207,374,899,1005,152,417,613,663,643,450,913,695,553,1146,1239,1067,725,630,1016,703,1098,1165
"3447","LIPA Lipase A; lysosomal acid; cholesterol esterase","U04285_s_at",163,418,-1,151,269,26,174,-125,531,106,112,11,452,29,402,193,1170,211,300,620,63,-132,-170,154,116,49,-122,202,48,438,298,47,112,301,701,222,156,-70
"3448","LIPA Lipase A; lysosomal acid; cholesterol esterase","Z31690_s_at",304,291,204,125,289,142,399,178,154,93,94,204,142,75,256,37,844,87,196,176,-24,28,138,119,116,-60,286,133,57,333,340,22,201,125,911,302,240,182
"3449","EUKARYOTIC PEPTIDE CHAIN RELEASE FACTOR SUBUNIT 1","M75715_s_at",216,265,242,115,242,58,109,116,215,148,559,241,136,184,220,256,236,159,248,411,178,187,254,232,173,246,278,532,144,606,486,482,788,383,424,265,234,634
"3450","GB DEF = HOX7 gene; exon 2 and complete cds","M76732_s_at",-476,-581,-412,260,-395,-35,309,350,-479,-392,-337,45,-305,-400,-283,-669,-1198,-250,-272,-610,9,-343,-265,-304,-253,-337,-652,31,233,206,139,-530,-455,11,-790,-71,-12,283
"3451","KRT8 Keratin 8","X74929_s_at",-260,-380,-399,-50,40,-259,-58,2,-374,-59,-133,-63,-207,-147,75,83,-815,62,-202,-92,-224,-36,15,191,47,-160,-555,135,-113,-268,-501,14,-114,-91,11,-198,-225,-294
"3452","Pmel 17 mRNA","M77348_rna1_s_at",-233,-150,525,-187,-67,428,623,251,149,-65,66,287,-121,302,-35,22,-596,106,-11,-574,99,177,450,263,256,270,-273,-21,165,293,116,522,-158,167,-680,432,-23,280
"3453","USF2a & USF2b; clone P2","X90824_s_at",736,1614,820,1345,272,126,48,1091,840,722,260,132,981,1105,1106,1135,1267,783,995,1748,392,740,74,973,835,1581,39,1004,-177,1490,893,1278,791,299,804,769,1829,919
"3454","AQP1 Aquaporin 1 (channel-forming integral protein; 28kD)","M77829_s_at",-416,-422,-781,-1025,-350,-794,-446,-581,-926,-550,-510,-544,-153,-572,-394,-159,-1322,-280,-447,-342,-192,-319,-689,-469,-215,-362,-1059,-726,-663,-340,-394,188,-511,77,-605,-429,-802,-875
"3455","POLD1 Polymerase (DNA directed); delta 1; catalytic subunit (125kD)","M80397_s_at",144,9,361,89,329,887,-52,220,790,422,343,109,676,65,511,259,665,457,240,122,-101,124,461,553,9,396,181,601,1226,754,-157,-321,221,42,-421,589,264,-198
"3456","RING3 PROTEIN","X62083_s_at",2363,3780,2625,2411,2013,1799,1707,2087,3608,2988,2588,801,3472,2710,2265,2568,5099,1729,1969,6326,3806,975,1354,2332,1862,2425,2339,1929,687,3953,1172,3373,2631,1430,3497,1425,2754,2804
"3457","ATP1B2 ATPase; Na+/K+ transporting; beta 2 polypeptide","M81181_s_at",322,336,30,709,172,101,562,625,447,304,191,54,510,190,341,569,22,273,357,603,101,347,267,382,-30,234,114,479,769,341,143,384,262,42,131,306,419,402
"3458","PXMP1 Peroxisomal membrane protein 1 (70kD; Zellweger syndrome)","X58528_s_at",164,162,250,70,71,282,137,49,506,161,320,33,38,229,228,139,302,204,31,378,78,31,58,185,30,113,10,67,67,103,48,29,83,18,82,136,62,110
"3459","PXMP1 Peroxisomal membrane protein 1 (70kD; Zellweger syndrome)","M81182_s_at",-13,27,18,-47,21,16,36,16,306,74,148,1,22,74,44,51,47,84,40,128,69,-70,-1,78,10,-1,32,-52,-28,5,3,-32,-12,49,1,-47,0,-56
"3460","ITGAX Integrin; alpha X (antigen CD11C (p150); alpha polypeptide)","M81695_s_at",695,812,810,599,282,711,556,1281,746,513,461,494,315,1030,333,426,588,666,250,284,137,401,613,513,439,416,430,1702,1137,2014,2683,974,1147,478,2279,754,978,1690
"3461","HTR2C 5-hydroxytryptamine (serotonin) receptor 2C","M81778_s_at",-4,41,39,-15,44,8,53,-16,57,28,11,25,-1,56,14,8,106,-3,-23,26,61,22,34,19,33,60,98,-17,62,-8,50,43,79,-3,47,-1,15,-9
"3462","HTR2C 5-hydroxytryptamine (serotonin) receptor 2C","X80763_s_at",530,473,480,447,309,410,552,670,559,396,404,298,269,408,261,449,694,375,410,444,289,381,474,610,417,361,790,746,613,493,497,511,522,305,331,426,506,665
"3463","PFC Properdin P factor; complement","M83652_s_at",-70,364,-208,34,218,401,255,-100,521,-169,-276,252,4,493,114,-91,78,-163,-196,-345,82,-175,121,-183,-49,-65,-239,1338,565,2892,157,-245,1179,868,1537,1675,657,562
"3464","HMG2 High-mobility group (nonhistone chromosomal) protein 2","X62534_s_at",1688,1642,2319,1745,2127,1579,917,581,3051,4232,2302,764,5202,1263,3090,1159,3158,1335,1889,2662,4622,978,2559,1547,1899,1933,524,907,1084,3073,1856,3213,2174,2937,1080,807,719,910
"3465","NF-IL6-beta protein mRNA","M83667_rna1_s_at",-231,322,-452,-297,302,-10,-194,-320,-57,19,-233,-122,-184,694,-199,-42,-91,-106,-139,-118,-131,-231,-226,-133,-195,-142,-311,-23,302,3890,2921,153,1696,827,1036,-124,522,2182
"3466","CHRNA5 Cholinergic receptor; nicotinic; alpha polypeptide 5","M83712_s_at",116,241,-36,-20,-30,28,75,50,46,49,137,7,-53,30,9,51,41,96,33,67,-4,79,98,-200,0,-220,118,-107,69,49,-49,-45,-33,-113,-27,5,59,66
"3467","RETINOIC ACID RECEPTOR RXR-BETA","M84820_s_at",132,76,-21,154,209,39,196,43,283,-153,210,-14,-7,241,335,-52,196,118,12,144,177,70,231,93,26,14,-203,-45,-93,83,192,191,311,215,3,206,-40,29
"3468","AGL Amylo-1;6-glucosidase; 4-alpha-glucanotransferase (glycogen debranching enzyme; glycogen storage disease type III)","U84011_s_at",8,105,212,133,165,131,157,109,265,68,93,44,60,227,88,153,217,134,54,155,106,51,64,182,65,75,137,104,108,68,38,145,121,39,38,60,124,94
"3469","GB DEF = PTR2 mRNA for repetitive sequence","X15673_s_at",928,651,1031,796,368,983,858,832,1148,416,656,484,548,736,531,802,1337,725,435,1062,379,443,545,752,643,674,1642,1028,1009,733,795,1113,1318,973,601,1179,1061,706
"3470","HSPG2 Heparan sulfate proteoglycan","X62515_s_at",502,-102,491,228,-64,236,310,208,94,-57,-35,87,82,-76,-10,-2,53,121,-18,-74,59,128,98,47,-66,39,1,-118,62,159,-44,116,170,-23,178,185,66,120
"3471","IL1BC Interleukin 1; beta; convertase","M87507_s_at",-17,85,79,35,115,-23,10,-38,197,3,-44,61,24,100,136,187,-47,-22,21,-40,-37,13,-66,41,54,23,35,-40,24,191,14,-26,4,27,129,120,-9,46
"3472","Na+/Ca+ exchanger (CNC) mRNA","M91368_s_at",-460,-385,-997,-418,-152,-371,-420,-950,-666,-99,-168,-320,-294,-356,-370,-112,-1008,-423,191,-703,-283,-205,-292,-217,-420,-436,-485,-183,163,-477,-791,-217,-568,-35,-89,-170,-305,-907
